file_id,reference,nuance,genesys,microsoft
9142039598840000251_NaimaF,ma question est la suivante en fait c'est en ce qui a trait à mon compte celi [hésitation] je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à [hésitation] retirer de l'argent,ma question est la suivante en fait c'est en ce qui à trait à mon compte celi je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à retirer de l'argent,ma question est la suivante en fait the on puis après à mon compte ce lit je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à retirer de a,ma question est la suivante en fait c'est en ce qui a trait à mon compte celi? je pense que dès qu'il y a une nouvelle mise à jour qui a été faite sur le site internet et je n'arrive plus à retirer de l'argent
9142039675260000251_Charles,oui bonjour [hum] voyons excusez j'aimerais savoir [hésitation] on bloque l'accès pour que je puisse mettre mon compte pour acheter [hésitation] sur crypto point com [hésitation] des [hésitation] monnaies [hésitation] crypto puis je voudrais faire [hésitation] qu'est ce que ça bloque pas,oui bonjour voyons excusez j'aimerais savoir on bloque l'accès pour que je puisse mettre mon compte pour acheter sur crypto com des monnaies crypto puis je voudrais faire qu'est ce que ça bloque pas,oui bonjour voyons excusez j'aimerais savoir on bloc l'accès pour que je puisse se mettre mon compte pour acheter un sur crypté point comme des monnaies active to puis je voudrais faire qu'est ce que ça bloque pas,oui bonjour voyons excusez j'aimerais savoir on bloqué l'accès pour que je puisse mettre mon compte pour acheter sur crypto et com des monnaies crypto? puis je voudrais faire qu'est ce que ça bloqué pas?
9142039675260000251_Natalia2,oui bonjour [hum] voyons excusez j'aimerais savoir [hésitation] on bloque l'accès pour que je puisse mettre mon compte pour acheter [hésitation] sur crypto point com [hésitation] des [hésitation] monnaies [hésitation] crypto puis je voudrais faire [hésitation] qu'est ce que ça bloque pas,oui bonjour voyons excusez j'aimerais savoir on bloque l'accès pour que je puisse mettre mon compte pour acheter sur crypto com des monnaies crypto je voudrais faire qu'est ce que ça bloque pas,bonjour voyou c'est je vais mais savoir on bloc là c'est pour que je puisse mettre mon compte pour acheter sur kit point com si je verrai faire qu'est ce que ça bloque pas,oui bonjour voyons excusez j'aimerais savoir en bloqué l'accès pour que je puisse mettre mon compte pour acheter sur crypto et com des money crypto puis je voudrais faire qu'est ce que ça bloqué pas?
9142039994770000251_Charles,j'ai essayé hier de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé [bruit] je suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis faut que je modifie son compte là,j'ai essayé hier de me connecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter pis j'ai des employés qui ben une nouvelle employée puis il faut que je modifie son compte là,j'ai essayé hier de me connecter avec ma clé mais c'est comme si mon code utilisateur avait changé je suis plus capable de vous connecter puis j'ai des employés qui matent une nouvelle employée puis il faut que je me dif en compte,j'ai essayé hier de me connecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis il faut que je modifie son compte là
9142039994770000251_NajatS,j'ai essayé hier de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé [bruit] je suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis faut que je modifie son compte là,je suis hier de me reconnecter pis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter pis j'ai des employés qui ben une nouvelle pis il faut que je modifie son compte là,j'essaye hier de me reconnecter puis avec ma clef mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis faut que je modifie son compte là,j'ai essayé hier de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je ne suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis il faut que je modifie son compte là
9142039994770000251_Natalia,j'ai essayé hier de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé [bruit] je suis plus capable de me connecter puis j'ai des employés qui ben une nouvelle employée puis faut que je modifie son compte là,hier de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter pis j'ai des implants y'a qui ben une nouvelle employée puis il faut que je modifie son compte là,ayer demi connecté puis avec macé mais c'est comme si mon code d'utilisateur échanger je suis plus capable de me connecter puis je des employés qui ben une nouvelle employée puis faut que j'ai modifié son compte là,bayard de me reconnecter puis avec ma clé mais c'est comme si mon code d'utilisateur avait changé je suis plus capable de me connecter puis je des employés qui? ben une nouvelle employée puis il faut que je modifie son compte là
9142049300940000251_Charles,[hésitation] bien moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je [hésitation] j'en utilise un autre fait que,ben moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que, ben moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre c'est que,ben moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que
9142049300940000251_NaimaF,[hésitation] bien moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je [hésitation] j'en utilise un autre fait que,bien moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que, bien moi je l'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre c'est que,bien moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que
9142049300940000251_NajatS,[hésitation] bien moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je [hésitation] j'en utilise un autre fait que,ben moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que, bah moi je l'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que,ben moi j'utilise pas ma carte j'aimerais ça fermer le compte là si jamais je j'en utilise un autre fait que
9142049971070000251_Anne,oui je voudrais retirer de [hésitation] l'argent de mon celi s'il vous plait,oui je voudrais retirer de l'argent de mon celi s'il vous plaît,oui je voudrais retirer de l'argent de mon élie s'il vous plaît,oui je voudrais retirer de l'argent de mon celi s'il vous plaît
9142049971070000251_NaimaF,oui je voudrais retirer de [hésitation] l'argent de mon celi s'il vous plait,oui je voudrais retirer de l'argent de mon celi s'il vous plaît,oui je voudrais retirer de l'argent de mon élise s'il vous plaît,oui je voudrais retirer de l'argent de mon celi s'il vous plaît
9142049971070000251_NajatS,oui je voudrais retirer de [hésitation] l'argent de mon celi s'il vous plait,oui je voudrais retirer de l'argent de mon celi s'il vous plaît,oui je voudrais retirer de l'argent de mon élise s'il vous plait,oui je voudrais retirer de l'argent de mon celi s'il vous plaît
9142074466130000251_NaimaF,oui bonjour alors ici j'ai essayé de passer de faire un achat chez iga et ça a comme dit que c'était refusé ou je sais pas,oui bonjour alors ici j'ai essayé de passer de faire un achat chez iga et ça comme dit que c'était refusé ou je sais pas,de oui bonjour alors ici j'ai essayé de passer de faire un achat chez g a et ça comme dit que c'était refusé ou je sais,oui bonjour alors ici j'ai essayé de passer de faire un achat chez iga et ça comme dit que c'était refusé ou je sais pas
9142074466130000251_NajatS,oui bonjour alors ici j'ai essayé de passer de faire un achat chez iga et ça a comme dit que c'était refusé ou je sais pas,oui bonjour alors j'essaie de passer faire un achat chez iga et ça comme dit que c'était refusé ou je sais pas,oui bonjour alors j'essaye de passer de faire un achat à chez g et ça comme dit que c'était refusé ou je sais pas,oui bonjour alors j'ai essayé de passer de faire un achat chez iga et ça comme dit que c'était refusé ou je sais pas
9142075770100000251_Anne,bonjour monsieur j'essaye d'accéder à mon compte bancaire en ligne puis on me dit qu'il est [hésitation] verrouillé,bonjour monsieur j'essaie d'accéder à mon compte bancaire en ligne pis on me dit qu'il est verrouillé,bonjour monsieur j'essaye d'accéder à mon compte bancaire en ligne pour on me dit qui est verrouillé,bonjour monsieur j'essaie d'accéder à mon compte bancaire en ligne pour me dit qu'il est verrouillé
