file_id,contact_id,reference,nuance,genesys,microsoft,microsoft_dlm
9142228937820000251_NajatS,9.14223e+18,[hésitation] je vous appelle parce qu'en fait [hésitation] j'ai 3 compagnies en tout à la Banque Nationale [hésitation] il y en a une qui a été créée récemment [hésitation] on m'a envoyé un code d'utilisateur et un mot de passe là j'ai été modifié ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte [hésitation] mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies.,Je vous appelle parce qu'on fait j'ai trois compagnies en tout à la Banque Nationale il y en a une qui été créée récemment envoyé un code d'utilisateur et un mot de passe là j'ai été modifier ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte mon autre code d'utilisateur où j'ai déjà mes deux autres compagnies,vingt et un euh je vous appelle parce qu'en fait j'ai trois compagnies en tout à la banque nationale euh il y en a un qui a été créé récemment euh on m'a envoyé un code d'utilisateur et un mot de passe là j'ai été modifier ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là sont intégré à mon autre compte un autre code d'utilisateur ou j'ai déjà mais deux autres compagnies,"Je vous appelle parce qu'en fait j'ai 3 compagnies en tout à  la banque nationale, il y en a une qui a été créée récemment, on m'a envoyé un code d'utilisateur et un mot de passe. Là , j'ai été modifié ça tantôt, mais en fait ce que j'aimerais, c'est que cette 3e compagnie là  soit intégrée à  mon autre compte, mon autre code d'utilisateur où j'ai déjà  mes 2 autres compagnies.","Je vous appelle parce qu'en fait j'ai 3 compagnies en tout à la banque nationale, il y en a une qui a été créée récemment, on m'a envoyé un code d'utilisateur et un mot de passe. Là j'ai été modifier ça tantôt, mais en fait ce que j'aimerais c'est que cette 3e compagnie là soit intégrée à mon autre compte, mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies."
9142228937820000251_rima,9.14223e+18,[hésitation] je vous appelle parce qu'en fait [hésitation] j'ai 3 compagnies en tout à la Banque Nationale [hésitation] il y en a une qui a été créée récemment [hésitation] on m'a envoyé un code d'utilisateur et un mot de passe là j'ai été modifié ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte [hésitation] mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies.,Je vous appelle parce qu'en fait j'ai trois compagnies en tout à la Banque Nationale y'en a une qui été créée récemment on m'envoyé un code d'utilisateur et mot de passe là j'ai été modifier ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégrée à mon autre compte mon code d'utilisateur où j'ai déjà mes deux autres compagnies,vingt deux euh je vous appelle parce qu'en fait euh j'ai trois compagnies en toi la banque personnel euh y en a une qui a été créée récemment euh on m'a envoyé un code d'utilisateur et un mois de passe euh là j'ai été modifié ça tantôt mais en fait ce que j'aimerais c'est que cette troisième compagnie là soit intégré à mon autre compte euh mon d'utilisateur ou j'ai déjà deux autres compagnies,"Je vous appelle parce qu'en fait j'ai 3 compagnies en tout à  la banque nationale, y en a une qui a été créée récemment, on m'a envoyé un code d'utilisateur et un mot de passe. Là , j'ai été modifié ça tantôt, mais en fait ce que j'aimerais, c'est que cette 3e compagnie là  soit intégrée à  mon autre compte, mon autre code d'utilisateur où j'ai déjà  mes 2 autres compagnies.","Je vous appelle parce qu'en fait j'ai 3 compagnies en tout à la banque nationale, y en a une qui a été créée récemment, on m'a envoyé un code d'utilisateur et un mot de passe. Là, j'ai été modifier ça tantôt, mais en fait ce que j'aimerais c'est que cette 3e compagnie là soit intégrée à mon autre compte, mon autre code d'utilisateur où j'ai déjà mes 2 autres compagnies."
9142246448340000251_Anne,9.14225e+18,Oui bonjour [hésitation] moi je voudrais [hésitation] installer un nouveau membre.,Oui bonjour moi je voudrais installer un nouveau membre,vingt trois oui bonjour euh moi je voudrais euh installer un nouveau membre,"Oui, Bonjour moi. Je voudrais installer un nouveau membre.","Oui, Bonjour moi je voudrais installer un nouveau membre."
9142246448340000251_AwaS,9.14225e+18,Oui bonjour [hésitation] moi je voudrais [hésitation] installer un nouveau membre.,Oui bonjour moi je voudrais installer un nouveau membre,vingt quatre oui bonjour euh moi je voudrais euh installer en nouveau ment,"Oui, Bonjour moi je voudrais installer un nouveau membre.","Oui, Bonjour moi je voudrais installer un nouveau membre."
9142246448340000251_NaimaF,9.14225e+18,Oui bonjour [hésitation] moi je voudrais [hésitation] installer un nouveau membre.,Oui bonjour moi je voudrais installer un nouveau membre,vingt cinq oui bonjour euh moi je voudrais euh installer un nouveau membre,"Oui, Bonjour moi je voudrais installer un nouveau membre.","Oui, Bonjour moi je voudrais installer un nouveau membre."
9142255715460000251_AwaS,9.14226e+18,Oui je voulais vous m'aider à propos un paiement à propos de la paiement j'ai fait un paiement avec les gens [mot] depuis le 11 mai mais il m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà passé.,Oui je voulais vous m'aidez à propos d'un paiement à propos d'la paiement j'ai fait un paiement avec les gens bla-bla-bla depuis le 11 mai mais ils m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte ils m'ont dit que c'est déjà passé,oui je voulais vous m'aider à propos un paiement à propos de la piment je fais un clément avec les gens bla bla bla depuis le onze mai mais ils m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà passé,"Oui, je voulais vous m'aider à  propos. Un paiement à  propos de la paiement? J'ai fais un paiement avec les gens bla bla bla depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà  passé.","Oui, je voulais vous m'aider à propos d'un paiement à propos de la paiement, j'ai fait un paiement avec les gens, bla-bla-bla depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement. Mais je vois dans mon compte et ils m'ont dit que c'est déjà passé."
9142255715460000251_Charles,9.14226e+18,Oui je voulais vous m'aider à propos un paiement à propos de la paiement j'ai fait un paiement avec les gens [mot] depuis le 11 mai mais il m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà passé.,Oui je voulais vous m'aidez à propos paiement à propos de la paiement j'ai fait un paiement avec les gens bla-bla-bla depuis le 11 mai mais ils m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte ils m'ont dit que c'est déjà passé,de oui je voulais vous m'aider à propos un paiement à propos de la j'ai fait un paiement avec les gens blabla blanc depuis le onze mais mais ils m'ont dit qu'ils n'ont pas reçu superman mais je vois dans mon compte et ils m'ont dit que c'est déjà passé,"Oui, je voulais vous m'aider à  propos. Un paiement à  propos de la paiement? J'ai fait un paiement avec les gens blablabla depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement. Mais je vois dans mon compte et ils m'ont dit que c'est déjà  passé.","Oui je voulais vous m'aidez à propos d'un paiement à propos de la paiement. J'ai fait un paiement avec les gens, bla-bla-bla depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement. Mais je vois dans mon compte et ils m'ont dit que c'est déjà passé."
9142255715460000251_NajatS,9.14226e+18,Oui je voulais vous m'aider à propos un paiement à propos de la paiement j'ai fait un paiement avec les gens [mot] depuis le 11 mai mais il m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà passé.,Oui je voulais vous m'aider à propos un paiement à propos de la paiement j'ai fait un paiement avec les gens depuis le 11 mai mais ils m'ont dit qu'ils n'ont pas reçu ce paiement mais je vois dans mon compte et ils m'ont dit que c'est déjà passé,trois oui je voulais vous m'aider à propos un paiement à propos de la paiement j'ai fait un paiement avec les gens le bas depuis le onze mai mais ils m'ont dit qu'ils n'ont pas suspens mais je vois dans mon compte et ils m'ont dit que c'est déjà passé,"Oui, je voulais vous m'aider à  propos. Un paiement à  propos de la paiement? J'ai fait un paiement avec les gens le bal depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement. Mais je vois dans mon compte et ils m'ont dit que c'est déjà  passé.","Oui je voulais vous m'aidez à propos d'un paiement à propos de la paiement. J'ai fait un paiement avec les gens là-bas depuis le 11 mai, mais ils m'ont dit qu'ils n'ont pas reçu ce paiement. Mais je vois dans mon compte et ils m'ont dit que c'est déjà passé."
9142280262910000251_Anne,9.14228e+18,"[hésitation] J'essaie de faire une transaction en ligne mais elle est toujours toujours arrêtée. Je voulais savoir [hésitation] mais chuis pas mal sûr que ça vient de la carte là, fait que peut-être [hésitation] que vous aviez quelque chose où... je sais pas [rire].",J'ai fait faire une transaction en ligne mais toujours toujours arrêté je voulais savoir cette semaine la carte là fait que peut-être que vous avez quelque chose ou je sais pas là,quatre euh j'essaie faire une transaction en ligne mets toujours euh toujours arrêté je voulais savoir euh le pognon que ça va être la carte là fait que peut être euh quand vous avez quelque chose ou euh je sais pas,"Je vais faire une transaction en ligne, mais toujours toujours arrêtée. Je voulais savoir, je m'assure que ça vient de la carte, là fait que peut-être que vous avez quelque chose ou je sais pas.","Je te faire une transaction en ligne, mais toujours toujours arrêtée. Je voulais savoir, je m'assure que ça vient de la carte, là fait que peut-être que vous avez quelque chose ou je sais pas."
9142280262910000251_Charles,9.14228e+18,"[hésitation] J'essaie de faire une transaction en ligne mais elle est toujours toujours arrêtée. Je voulais savoir [hésitation] mais chuis pas mal sûr que ça vient de la carte là, fait que peut-être [hésitation] que vous aviez quelque chose où... je sais pas [rire].",J'ai essayé de faire une transaction ligne mais toujours toujours arrêté je voulais savoir mais j'suis pas mal sûr que ça vient de la carte là fait que peut-être que vous avez quelque chose ou je sais pas,cinq euh j'essaie de faire une transaction en ligne mais elle est toujours toujours arrêté je voulais savoir euh mais je suis pas me sur que ça vient de la carte là fait que peut être euh que vous avez quelque chose ou je sais pas,"J'essaie de faire une transaction en ligne, mais elle est toujours toujours arrêtée. Je voulais savoir, mais je suis pas mal sûr que c'est bien de la carte. Là fait que peut être que vous avez quelque chose ou je sais pas?","J'essaie de faire une transaction en ligne, mais elle est toujours toujours arrêtée. Je voulais savoir, mais je suis pas mal sûr que c'est bien de la carte là fait que peut-être que vous avez quelque chose ou je sais pas."
9142280262910000251_NajatS,9.14228e+18,"[hésitation] J'essaie de faire une transaction en ligne mais elle est toujours toujours arrêtée. Je voulais savoir [hésitation] mais chuis pas mal sûr que ça vient de la carte là, fait que peut-être [hésitation] que vous aviez quelque chose où... je sais pas [rire].",Je suis de faire une transaction ligne mais elle est toujours toujours arrêté je voulais savoir mes cheveux sur la carte là fait que peut-être vous avez quelque chose ou je sais pas oui bonjour en ce moment je suis avec ma conjointe pis on essaie de faire des transferts entre nos comptes mais on est pas capable parce que c'est des montants excédant 3000 $ c'est juste j'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre les comptes là,euh j'essaie de faire une transaction en ligne mais elle est toujours toujours arrêtée je voulais savoir euh mais je suis pas sûr que la carte là c'est que peut être vous avez quelque chose ou euh je sais pas oui bonjour en ce moment je suis avec ma conjointe et on essaie de faire des transferts en de nos comptes non est pas capable parce que c'est du montant excellente trois mille leurs c'est juste j'aimerais bien si c'est possible de faire des transferts avec vous parce qu'on a vraiment a besoin de faire les les transfère les comptes là,"J'essaie de faire une transaction en ligne, mais elle est toujours toujours arrêtée. Je voulais savoir, mais je suis pas mal sûre que ça la carte là fait que peut-être, vous avez quelque chose ou je sais pas oui Bonjour, en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes, mais on n'est pas capable parce que c'est des montants excédant de 3000$. C'est juste, j'aimerais bien, si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les transferts entre les comptes là.","J'essaie de faire une transaction en ligne, mais elle est toujours toujours arrêtée. Je voulais savoir, mais je suis pas mal sûr que ça la carte là fait que peut-être, vous avez quelque chose ou je sais pas oui Bonjour, en ce moment je suis avec ma conjointe et on essaie de faire des transferts entre nos comptes. Mais on est pas capable parce que c'est des montants Excedent 3000$. C'est juste. J'aimerais bien si c'est possible de faire les transferts avec vous parce qu'on a vraiment besoin de faire les les transferts entre les comptes là."
